idCategoria|Categoría|horarios|idEstablecimiento
9854|(2) Dos tazas|Lunes a Domingo 24 horas|32063
9855|(1) Una copa|Lunes a Domingo 24 horas|32064
9856|TERCERA|Lunes a Domingo 24 horas|32065
9857|SEGUNDA|Lunes a Domingo 24 horas|32066
9858|CUARTA|Lunes a Domingo 24 horas|32067
9859|TERCERA|Lunes a domingo 24 horas|32068
9860|2 Estrellas|Lunes a Domingo 24 horas|32069
9861|1 Estrellas|Lunes a Domingo 24 horas|32070
9862|3 Estrellas|Lunes a Domingo 24 horas|32071
9863|CUARTA|Lunes a Domingo 24 horas|32072
9864|1 Estrellas|Lunes a Domingo 24 horas|32073
9865|TERCERA|Lunes a Domingo 24 horas|32074
9866|1 Estrellas|Lunes a Domingo 24 horas|32075
9867|SEGUNDA|Lunes a Domingo 24 horas|32076
9868|TERCERA|Lunes a Domingo 24 horas|32077
9869|2 Estrellas|Lunes a Domingo 24 horas|32078
9870|TERCERA|Lunes a Domingo 24 horas|32079
9871|SEGUNDA|Lunes a Domingo 24 horas|32080
9872|CUARTA|Lunes a Domingo 24 horas|32081
9873|CUARTA|Lunes a Domingo 24 horas|32082
9874|TERCERA|Lunes a Domingo 24 horas|32083
9875|CUARTA|Lunes a Domingo 24 horas|32084
9876|TERCERA|Lunes a Domingo 24 horas|32085
9877|CUARTA|Lunes a Domingo 24 horas|32086
9878|CUARTA|Lunes a Domingo 24 horas|32087
9879|SEGUNDA|Lunes a Domingo 24 horas|32088
9880|(1) Un tenedor|Lunes a Domingo 24 horas|32089
9881|SEGUNDA|Lunes a Domingo 24 horas|32090
9882|TERCERA|Lunes a Domingo 24 horas|32091
9883|1 Estrellas|Lunes a Domingo 24 horas|32092
9884|1 Estrellas|Lunes a Domingo 24 horas|32093
9885|SEGUNDA|Lunes a Domingo 24 horas|32094
9886|TERCERA|Lunes a Domingo 24 horas|32095
9887|SEGUNDA|Lunes a Domingo 24 horas|32096
9888|SEGUNDA|Lunes a Domingo 24 horas|32097
9889|CUARTA|Lunes a Domingo 24 horas|32098
9890|Categoría única|Lunes a Domingo 24 horas|32099
9891|TERCERA|Lunes a Domingo 24 horas|32100
9892|TERCERA|Lunes a Domingo 24 horas|32101
9893|CUARTA|Lunes a Domingo 24 horas|32102
9894|SEGUNDA|Lunes a Domingo 24 horas|32103
9895|1 Estrellas|Lunes a Domingo 24 horas|32104
9896|TERCERA|Lunes a Domingo 24 horas|32105
9897|SEGUNDA|Lunes a Domingo 24 horas|32106
9898|TERCERA|Lunes a Domingo 24 horas|32107
9899|2 Estrellas|Lunes a Domingo 24 horas|32108
9900|SEGUNDA|Lunes a domingo 24 horas|32109
9901|CUARTA / 1 TENEDOR|Lunes a Domingo 24 horas|32110
9902|TERCERA|Lunes a Domingo 24 horas|32111
9903|2 Estrellas|Lunes a domingo 24 horas|32112
9904|TERCERA|Lunes a Domingo 24 horas|32113
9905|SEGUNDA|Lunes a Domingo 24 horas|32114
9906|SEGUNDA|Lunes a Domingo 24 horas|32115
9907|CUARTA|Lunes a Domingo 24 horas|32116
9908|TERCERA|Lunes a Domingo 24 horas|32117
9909|1 Estrellas|Lunes a Domingo 24 horas|32118
9910|Categoría única|Lunes a Domingo 24 horas|32119
9911|CUARTA|Lunes a domingo 24 horas|32120
9912|CUARTA|Lunes a Domingo 24 horas|32121
9913|CUARTA|Lunes a Domingo 24 horas|32122
9914|SEGUNDA|Lunes a Domingo 24 horas|32123
9915|CUARTA|Lunes a Domingo 24 horas|32124
9916|(1) Un tenedor|Lunes a Domingo 24 horas|32125
9917|1 ESTRELLAS|Lunes a Domingo 24 horas|32126
9918|TERCERA|Lunes a Domingo 24 horas|32127
9919|TERCERA|Lunes a Domingo 24 horas|32128
9920|1 Estrellas|Lunes a domingo 24 horas|32129
9921|TERCERA|Lunes a Domingo 24 horas|32130
9922|(1) Un tenedor|Lunes a Domingo 24 horas|32131
9923|(1) Un tenedor|Lunes a Domingo 24 horas|32132
9924|TERCERA|Lunes a Domingo 24 horas|32133
9925|TERCERA|Lunes a Domingo 24 horas|32134
9926|TERCERA|Lunes a Domingo 24 horas|32135
9927|SEGUNDA / 3 TENEDORES|Lunes a viernes 8h15 a 17h00|32136
9928|SEGUNDA|Lunes a domingo 24 horas|32137
9929|TERCERA|Lunes a domingo 24 horas|32138
9930|CUARTA|Lunes a Domingo 24 horas|32139
9931|SEGUNDA|Lunes a Domingo 24 horas|32140
9932|CUARTA|Lunes a Domingo 24 horas|32141
9933|3 Estrellas|Lunes a Domingo 24 horas|32142
9934|TERCERA|Lunes a Domingo 24 horas|32143
9935|SEGUNDA|Lunes a Domingo 24 horas|32144
9936|CUARTA|Lunes a Domingo 24 horas|32145
9937|TERCERA|Lunes a Domingo 24 horas|32146
9938|TERCERA|Lunes a Domingo 24 horas|32147
9939|(1) Una copa|Lunes a Domingo 24 horas|32148
9940|SEGUNDA|Lunes a Domingo 24 horas|32149
9941|CUARTA|Lunes a Domingo 24 horas|32150
9942|TERCERA|Lunes a Domingo 24 horas|32151
9943|TERCERA|Lunes a Domingo 24 horas|32152
9944|TERCERA|Lunes a Domingo 24 horas|32153
9945|TERCERA|Lunes a Domingo 24 horas|32154
9946|SEGUNDA|Lunes a Domingo 24 horas|32155
9947|CUARTA|Lunes a domingo 24 horas|32156
9948|TERCERA|Lunes a Domingo 24 horas|32157
9949|PRIMERA|Lunes a Domingo 24 horas|32158
9950|CUARTA|Lunes a Domingo 24 horas|32159
9951|TERCERA|Lunes a Domingo 24 horas|32160
9952|3 Estrellas|Lunes a Domingo 24 horas|32161
9953|SEGUNDA|Lunes a Domingo 24 horas|32162
9954|TERCERA|Lunes a Domingo 24 horas|32163
9955|CUARTA|Lunes a Domingo 24 horas|32164
9956|SEGUNDA|Lunes a Domingo 24 horas|32165
9957|3 Estrellas|Lunes a Domingo 24 horas|32166
9958|SEGUNDA|Lunes a Domingo 24 horas|32167
9959|CUARTA|Lunes a Domingo 24 horas|32168
9960|1 Estrellas|Lunes a Domingo 24 horas|32169
9961|CUARTA|Lunes a Domingo 24 horas|32170
9962|TERCERA|Lunes a Domingo 24 horas|32171
9963|TERCERA|Lunes a Domingo 24 horas|32172
9964|CUARTA|Lunes a Domingo 24 horas|32173
9965|(1) Un tenedor|Lunes a Domingo 24 horas|32174
9966|PRIMERA|Lunes a Domingo 24 horas|32175
9967|SEGUNDA|Lunes a Domingo 24 horas|32176
9968|CUARTA|Lunes a Domingo 24 horas|32177
9969|TERCERA|Lunes a Domingo 24 horas|32178
9970|1 Estrellas|Lunes a Domingo 24 horas|32179
9971|TERCERA|Lunes a Domingo 24 horas|32180
9972|1 Estrellas|Lunes a Domingo 24 horas|32181
9973|CUARTA|Lunes a Domingo 24 horas|32182
9974|1 ESTRELLAS|Lunes a Domingo 24 horas|32183
9975|SEGUNDA|Lunes a Domingo 24 horas|32184
9976|SEGUNDA / 3 TENEDORES|Lunes a Domingo 24 horas|32185
9977|SEGUNDA|Lunes a Domingo 24 horas|32186
9978|SEGUNDA|Lunes a Domingo 24 horas|32187
9979|2 Estrellas|Lunes a Domingo 24 horas|32188
9980|TERCERA|Lunes a domingo 24 horas|32189
9981|CUARTA|Lunes a Domingo 24 horas|32190
9982|CUARTA|Lunes a Domingo 24 horas|32191
9983|TERCERA|Lunes a Domingo 24 horas|32192
9984|(1) Un tenedor|Lunes a Domingo 24 horas|32193
9985|TERCERA|Lunes a Domingo 24 horas|32194
9986|CUARTA|Lunes a Domingo 24 horas|32195
9987|(1) Un tenedor|Lunes a Domingo 24 horas|32196
9988|(1) Una copa|Lunes a Domingo 24 horas|32197
9989|2 Estrellas|Lunes a Domingo 24 horas|32198
9990|(1) Una copa|Lunes a Domingo 24 horas|32199
9991|2 Estrellas|Lunes a Domingo 24 horas|32200
9992|TERCERA|Lunes a Domingo 24 horas|32201
9993|TERCERA|Lunes a domingo 24 horas|32202
9994|CUARTA|Lunes a Domingo 24 horas|32203
9995|CUARTA|Lunes a domingo 24 horas|32204
9996|TERCERA|Lunes a Domingo 24 horas|32205
9997|TERCERA|Lunes a Domingo 24 horas|32206
9998|TERCERA|Lunes a Domingo 24 horas|32207
9999|CUARTA|Lunes a Domingo 24 horas|32208
10000|TERCERA|Lunes a Domingo 24 horas|32209
10001|CUARTA|Lunes a sabado de 08:00 a22:00|32210
10002|PRIMERA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|32211
10003|TERCERA|Lunes a sabado de 08:00 a22:00|32212
10004|(2) Dos tenedores|Lunes a sabado de 08:00 a22:00|32213
10005|2 Estrellas|Lunes a sabado de 08:00 a22:00|32214
10006|CUARTA|Lunes a viernes 06:00 a 20:00|32215
10007|CUARTA|Lunes a viernes 06:00 a 20:00|32216
10008|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|32217
10009|CUARTA|Lunes a viernes 06:00 a 20:00|32218
10010|TERCERA|Lunes a viernes 06:00 a 20:00|32219
10011|TERCERA|Lunes a viernes 06:00 a 20:00|32220
10012|CUARTA|Lunes a viernes 06:00 a 20:00|32221
10013|TERCERA|Lunes a viernes 06:00 a 20:00|32222
10014|3 Estrellas|Lunes a viernes 06:00 a 20:00|32223
10015|SEGUNDA|Lunes a sabado de 08:00 a22:00|32224
10016|TERCERA|Lunes a viernes 06:00 a 20:00|32225
10017|CUARTA|Lunes a viernes 06:00 a 20:00|32226
10018|TERCERA|Lunes a viernes 06:00 a 20:00|32227
10019|(2) Dos tenedores|Lunes a viernes 06:00 a 20:00|32228
10020|TERCERA|Lunes a viernes 06:00 a 20:00|32229
10021|2 Estrellas|Lunes a viernes 06:00 a 20:00|32230
10022|TERCERA|Lunes a viernes 06:00 a 20:00|32231
10023|TERCERA|Lunes a viernes 06:00 a 20:00|32232
10024|1 Estrellas|Lunes a sabado de 08:00 a22:00|32233
10025|SEGUNDA / 2 COPAS|Lunes a sabado de 08:00 a22:00|32234
10026|TERCERA|Lunes a Viernes 08h30 a 17h00|32235
10027|(1) Un tenedor|Lunes a viernes 06:00 a 20:00|32236
10028|TERCERA|Lunes a domingo 24 horas|32237
10029|TERCERA|Lunes a Domingo 24 horas|32238
10030|LUJO|Lunes a domingo 24 horas|32239
10031|TERCERA|Lunes a Domingo 24 horas|32240
10032|CUARTA / 1 TENEDOR|Lunes a Domingo 24 horas|32241
10033|TERCERA|Lunes a Domingo 24 horas|32242
10034|SEGUNDA|Lunes a Domingo 24 horas|32243
10035|SEGUNDA|Lunes a Domingo 24 horas|32244
10036|TERCERA|Lunes a Domingo 24 horas|32245
10037|CUARTA|Lunes a Domingo 24 horas|32246
10038|CUARTA|Lunes a domingo 24 horas|32247
10039|CUARTA|Lunes a Domingo 24 horas|32248
10040|CUARTA / 1 TENEDOR|Lunes a Domingo 24 horas|32249
10041|CUARTA|Lunes a Domingo 24 horas|32250
10042|2 Estrellas|Lunes a Domingo 24 horas|32251
10043|CUARTA|Lunes a Domingo 24 horas|32252
10044|CUARTA|Lunes a domingo 24 horas|32253
10045|(1) Un tenedor|Lunes a Domingo 24 horas|32254
10046|3 Estrellas|Lunes a Domingo 24 horas|32255
10047|(1) Un tenedor|Lunes a domingo 24 horas|32256
10048|3 Estrellas|Lunes a Domingo 24 horas|32257
10049|(1) Una copa|Lunes a Domingo 24 horas|32258
10050|SEGUNDA|Lunes a Domingo 24 horas|32259
10051|SEGUNDA|Lunes a domingo 24 horas|32260
10052|SEGUNDA|Lunes a Domingo 24 horas|32261
10053|TERCERA|Lunes a Domingo 24 horas|32262
10054|CUARTA|Lunes a Domingo 24 horas|32263
10055|3 Estrellas|Lunes a Domingo 24 horas|32264
10056|(4) Cuatro tenedores|Lunes a Domingo 24 horas|32265
10057|(3) Tres tenedores|Lunes a Domingo 24 horas|32266
10058|CUARTA|Lunes a Domingo 24 horas|32267
10059|TERCERA|Lunes a Domingo 24 horas|32268
10060|(2) Dos tazas|Lunes a Domingo 24 horas|32269
10061|(2) Dos tenedores|Lunes a Domingo 24 horas|32270
10062|(2) Dos tenedores|Lunes a Domingo 24 horas|32271
10063|TERCERA|Lunes a domingo 24 horas|32272
10064|(2) Dos tenedores|Lunes a Domingo 24 horas|32273
10065|PRIMERA|Lunes a Domingo 24 horas|32274
10066|CUARTA|Lunes a domingo 24 horas|32275
10067|CUARTA|Lunes a Domingo 24 horas|32276
10068|TERCERA|Lunes a domingo 24 horas|32277
10069|TERCERA|Lunes a Domingo 24 horas|32278
10070|TERCERA|Lunes a Domingo 24 horas|32279
10071|TERCERA|Lunes a Domingo 24 horas|32280
10072|TERCERA|Lunes a domingo 24 horas|32281
10073|TERCERA|Lunes a Domingo 24 horas|32282
10074|(1) Un tenedor|Lunes a Domingo 24 horas|32283
10075|CUARTA|Lunes a Domingo 24 horas|32284
10076|TERCERA|Lunes a Domingo 24 horas|32285
10077|SEGUNDA|Lunes a Domingo 24 horas|32286
10078|PRIMERA|Lunes a Domingo 24 horas|32287
10079|SEGUNDA|Lunes a domingo 24 horas|32288
10080|CUARTA / 1 TENEDOR|Lunes a Domingo 24 horas|32289
10081|CUARTA / 1 TENEDOR|Lunes a Domingo 24 horas|32290
10082|SEGUNDA|Lunes a Domingo 24 horas|32291
10083|TERCERA|Lunes a Domingo 24 horas|32292
10084|TERCERA|Lunes a Domingo 24 horas|32293
10085|(2) Dos tenedores|Lunes a Domingo 24 horas|32294
10086|TERCERA|Lunes a Domingo 24 horas|32295
10087|TERCERA|Lunes a Domingo 24 horas|32296
10088|TERCERA|Lunes a Domingo 24 horas|32297
10089|TERCERA|Lunes a Domingo 24 horas|32298
10090|CUARTA|Lunes a Domingo 24 horas|32299
10091|SEGUNDA|Lunes a Domingo 24 horas|32300
10092|TERCERA|Lunes a Domingo 24 horas|32301
10093|PRIMERA|Lunes a Domingo 24 horas|32302
10094|SEGUNDA|Lunes a Domingo 24 horas|32303
10095|(2) Dos tenedores|Lunes a Domingo 24 horas|32304
10096|SEGUNDA / 3 TENEDORES|Lunes a domingo 24 horas|32305
10097|1 ESTRELLAS|Lunes a Domingo 24 horas|32306
10098|TERCERA|Lunes a Domingo 24 horas|32307
10099|TERCERA|Lunes a Domingo 24 horas|32308
10100|SEGUNDA / 3 TENEDORES|Lunes a Domingo 24 horas|32309
10101|TERCERA|Lunes a Domingo 24 horas|32310
10102|(1) Una copa|Lunes a Domingo 24 horas|32311
10103|3 Estrellas|Lunes a Domingo 24 horas|32312
10104|TERCERA|Lunes a Domingo 24 horas|32313
10105|TERCERA|Lunes a Domingo 24 horas|32314
10106|SEGUNDA / 3 TENEDORES|Lunes a domingo 24 horas|32315
10107|TERCERA|Lunes a Domingo 24 horas|32316
10108|SEGUNDA / 3 TENEDORES|Lunes a domingo 24 horas|32317
10109|TERCERA|Lunes a Domingo 24 horas|32318
10110|SEGUNDA|Lunes a Domingo 24 horas|32319
10111|SEGUNDA / 3 TENEDORES|Lunes a Domingo 24 horas|32320
10112|PRIMERA|Lunes a Domingo 24 horas|32321
10113|TERCERA|Lunes a Domingo 24 horas|32322
10114|(1) Una copa|Lunes a Domingo 24 horas|32323
10115|SEGUNDA|Lunes a Domingo 24 horas|32324
10116|1 Estrellas|Lunes a Domingo 24 horas|32325
10117|CUARTA|Lunes a Domingo 24 horas|32326
10118|SEGUNDA / 3 TENEDORES|Lunes a Domingo 24 horas|32327
10119|TERCERA|Lunes a Domingo 24 horas|32328
10120|(1) Un tenedor|Lunes a Domingo 24 horas|32329
10121|SEGUNDA|Lunes a Domingo 24 horas|32330
10122|CUARTA|Lunes a Domingo 24 horas|32331
10123|CUARTA|Lunes a Domingo 24 horas|32332
10124|SEGUNDA / 3 TENEDORES|Lunes a Domingo 24 horas|32333
10125|TERCERA|Lunes a Domingo 24 horas|32334
10126|(2) Dos tazas|Lunes a Domingo 24 horas|32335
10127|(2) Dos tazas|Lunes a Domingo 24 horas|32336
10128|TERCERA|Lunes a Domingo 24 horas|32337
10129|SEGUNDA|Lunes a domingo 24 horas|32338
10130|TERCERA|Lunes a Domingo 24 horas|32339
10131|SEGUNDA|Lunes a Domingo 24 horas|32340
10132|TERCERA|Lunes a Domingo 24 horas|32341
10133|3 Estrellas|Lunes a Domingo 24 horas|32342
10134|TERCERA|Lunes a Domingo 24 horas|32343
10135|TERCERA|Lunes a Domingo 24 horas|32344
10136|(1) Un tenedor|Lunes a Domingo 24 horas|32345
10137|CUARTA|Lunes a Domingo 24 horas|32346
10138|TERCERA|Lunes a Domingo 24 horas|32347
10139|(1) Una copa|Lunes a domingo 24 horas|32348
10140|TERCERA|Lunes a Domingo 24 horas|32349
10141|SEGUNDA|Lunes a Domingo 24 horas|32350
10142|SEGUNDA / 3 TENEDORES|Lunes a Domingo 24 horas|32351
10143|(1) Una copa|Lunes a Domingo 24 horas|32352
10144|CUARTA|Lunes a domingo 24 horas|32353
10145|TERCERA|Lunes a Domingo 24 horas|32354
10146|CUARTA / 1 TENEDOR|Lunes a Domingo 24 horas|32355
10147|TERCERA|Lunes a Domingo 24 horas|32356
10148|1 Estrellas|Lunes a Domingo 24 horas|32357
10149|TERCERA|Lunes a Domingo 24 horas|32358
10150|SEGUNDA / 2 COPAS|Lunes a domingo 24 horas|32359
10151|2 ESTRELLAS|Lunes a Domingo 24 horas|32360
10152|PRIMERA|Lunes a Domingo 24 horas|32361
10153|CUARTA|Lunes a Domingo 24 horas|32362
10154|TERCERA|Lunes a Domingo 24 horas|32363
10155|TERCERA / 2 TENEDORES|Lunes a Domingo 24 horas|32364
10156|2 Estrellas|Lunes a Domingo 24 horas|32365
10157|TERCERA|Lunes a Domingo 24 horas|32366
10158|TERCERA|Lunes a Domingo 24 horas|32367
10159|SEGUNDA|Lunes a Domingo 24 horas|32368
10160|TERCERA|Lunes a Domingo 24 horas|32369
10161|SEGUNDA|Lunes a Domingo 24 horas|32370
10162|TERCERA|Lunes a domingo 24 horas|32371
10163|TERCERA|Lunes a Domingo 24 horas|32372
10164|TERCERA|Lunes a Domingo 24 horas|32373
10165|TERCERA / 2 TENEDORES|Lunes a Domingo 24 horas|32374
10166|(1) Un tenedor|Lunes a Domingo 24 horas|32375
10167|TERCERA|Lunes a domingo 24 horas|32376
10168|TERCERA|Lunes a Domingo 24 horas|32377
10169|TERCERA|Lunes a Domingo 24 horas|32378
10170|SEGUNDA|Lunes a Domingo 24 horas|32379
10171|(2) Dos tenedores|Lunes a Domingo 24 horas|32380
10172|CUARTA|Lunes a Domingo 24 horas|32381
10173|OPERADOR TURÍSTICO|Lunes a Domingo 24 horas|32382
10174|OPERADOR TURÍSTICO|Lunes a domingo 24 horas|32383
10175|3 Estrellas|Lunes a domingo 24 horas|32384
10176|OPERADOR TURÍSTICO|Lunes a Domingo 24 horas|32385
10177|AGENCIA DE VIAJES DUAL|Lunes a Domingo 24 horas|32386
10178|2 Estrellas|Lunes a Domingo 24 horas|32387
10179|AGENCIA DE VIAJES MAYORISTA|Lunes a Domingo 24 horas|32388
10180|AGENCIA DE VIAJES DUAL|Lunes a Domingo 24 horas|32389
10181|4 Estrellas|Lunes a Domingo 24 horas|32390
10182|TERCERA|Lunes a Domingo 24 horas|32391
10183|3 Estrellas|Lunes a Domingo 24 horas|32392
10184|AGENCIA DE VIAJES DUAL|Lunes a Domingo 24 horas|32393
10185|SEGUNDA|Lunes a Domingo 24 horas|32394
10186|AGENCIA DE VIAJES DUAL|Lunes a Domingo 24 horas|32395
10187|AGENCIA DE VIAJES DUAL|Lunes a Domingo 24 horas|32396
10188|OPERADOR TURÍSTICO|Lunes a Domingo 24 horas|32397
10189|OPERADOR TURÍSTICO|Lunes a Domingo 24 horas|32398
10190|AGENCIA DE VIAJES DUAL|Lunes a Domingo 24 horas|32399
10191|AGENCIA DE VIAJES DUAL|Lunes a domingo 24 horas|32400
10192|TERCERA|Lunes a Domingo 24 horas|32401
10193|CUARTA|Lunes a Domingo 24 horas|32402
10194|CUARTA|Lunes a Domingo 24 horas|32403
10195|SEGUNDA|Lunes a Domingo 24 horas|32404
10196|TERCERA|Lunes a Domingo 24 horas|32405
10197|SEGUNDA|Lunes a Domingo 24 horas|32406
10198|PRIMERA|Lunes a Domingo 24 horas|32407
10199|1 Estrellas|Lunes a Domingo 24 horas|32408
10200|TERCERA|Lunes a Domingo 24 horas|32409
10201|SEGUNDA|Lunes a domingo 24 horas|32410
10202|SEGUNDA / 3 TENEDORES|Lunes a domingo 24 horas|32411
10203|SEGUNDA|Lunes a Domingo 24 horas|32412
10204|3 Estrellas|Lunes a domingo 24 horas|32413
10205|TERCERA|Lunes a Domingo 24 horas|32414
10206|TERCERA|Lunes a Domingo 24 horas|32415
10207|1 Estrellas|Lunes a Domingo 24 horas|32416
10208|PRIMERA|Lunes a Domingo 24 horas|32417
10209|TERCERA|Lunes a Domingo 24 horas|32418
10210|CUARTA|Lunes a Domingo 24 horas|32419
10211|CUARTA|Lunes a domingo 24 horas|32420
10212|TERCERA|Lunes a Domingo 24 horas|32421
10213|CUARTA|Lunes a Domingo 24 horas|32422
10214|TERCERA|Lunes a Domingo 24 horas|32423
10215|CUARTA|Lunes a Domingo 24 horas|32424
10216|1 Estrellas|Lunes a domingo 24 horas|32425
10217|SEGUNDA|Lunes a domingo 24 horas|32426
10218|CUARTA|Lunes a Domingo 24 horas|32427
10219|TERCERA|Lunes a Domingo 24 horas|32428
10220|CUARTA|Lunes a Domingo 24 horas|32429
10221|CUARTA|Lunes a domingo 24 horas|32430
10222|TERCERA|Lunes a Domingo 24 horas|32431
10223|TERCERA|Lunes a domingo 24 horas|32432
10224|TERCERA|Lunes a Domingo 24 horas|32433
10225|TERCERA|Lunes a Domingo 24 horas|32434
10226|TERCERA|Lunes a Domingo 24 horas|32435
10227|PRIMERA|Lunes a Domingo 24 horas|32436
10228|TERCERA|Lunes a Domingo 24 horas|32437
10229|TERCERA|Lunes a Domingo 24 horas|32438
10230|SEGUNDA|Lunes a Domingo 24 horas|32439
10231|TERCERA|Lunes a Domingo 24 horas|32440
10232|TERCERA|Lunes a Domingo 24 horas|32441
10233|1 Estrellas|Lunes a Domingo 24 horas|32442
10234|1 Estrellas|Lunes a Domingo 24 horas|32443
10235|CUARTA|Lunes a Domingo 24 horas|32444
10236|YATES_PASAJ|Lunes a Domingo 24 horas|32445
10237|1 Estrellas|Lunes a domingo 24 horas|32446
10238|CUARTA|Lunes a Domingo 24 horas|32447
10239|CUARTA|Lunes a Domingo 24 horas|32448
10240|SEGUNDA|Lunes a Domingo 24 horas|32449
10241|TERCERA|Lunes a domingo 24 horas|32450
10242|SEGUNDA|Lunes a Domingo 24 horas|32451
10243|CUARTA|Lunes a Domingo 24 horas|32452
10244|CUARTA|Lunes a Domingo 24 horas|32453
10245|1 Estrellas|Lunes a Domingo 24 horas|32454
10246|TERCERA|Lunes a Domingo 24 horas|32455
10247|SEGUNDA|Lunes a Domingo 24 horas|32456
10248|CUARTA|Lunes a Domingo 24 horas|32457
10249|1 Estrellas|Lunes a domingo 24 horas|32458
10250|PRIMERA|Lunes a Domingo 24 horas|32459
10251|TERCERA|Lunes a Domingo 24 horas|32460
10252|2 Estrellas|Lunes a domingo 24 horas|32461
10253|TERCERA|Lunes a Domingo 24 horas|32462
10254|SEGUNDA|Lunes a Domingo 24 horas|32463
10255|SEGUNDA|Lunes a Domingo 24 horas|32464
10256|CUARTA|Lunes a domingo 24 horas|32465
10257|TERCERA|Lunes a Domingo 24 horas|32466
10258|SEGUNDA|Lunes a Domingo 24 horas|32467
10259|CUARTA|Lunes a Domingo 24 horas|32468
10260|CUARTA|Lunes a Domingo 24 horas|32469
10261|TERCERA|Lunes a Domingo 24 horas|32470
10262|TERCERA|Lunes a Domingo 24 horas|32471
10263|TERCERA|Lunes a Domingo 24 horas|32472
10264|TERCERA|Lunes a Domingo 24 horas|32473
10265|SEGUNDA|Lunes a Domingo 24 horas|32474
10266|CUARTA|Lunes a Domingo 24 horas|32475
10267|CUARTA|Lunes a Domingo 24 horas|32476
10268|TERCERA|Lunes a Domingo 24 horas|32477
10269|TERCERA|Lunes a Domingo 24 horas|32478
10270|CUARTA|Lunes a domingo 24 horas|32479
10271|CUARTA|Lunes a Domingo 24 horas|32480
10272|CUARTA|Lunes a Domingo 24 horas|32481
10273|3 Estrellas|Lunes a Domingo 24 horas|32482
10274|PRIMERA|Lunes a Domingo 24 horas|32483
10275|TERCERA|Lunes a Domingo 24 horas|32484
10276|1 Estrellas|Lunes a Domingo 24 horas|32485
10277|SEGUNDA|Lunes a Domingo 24 horas|32486
10278|3 Estrellas|Lunes a Domingo 24 horas|32487
10279|TERCERA|Lunes a Domingo 24 horas|32488
10280|CUARTA|Lunes a domingo 24 horas|32489
10281|1 Estrellas|Lunes a Domingo 24 horas|32490
10282|CUARTA|Lunes a Domingo 24 horas|32491
10283|2 Estrellas|Lunes a Domingo 24 horas|32492
10284|CUARTA|Lunes a Domingo 24 horas|32493
10285|LAN_TOUR_DIARIO|Lunes a Domingo 24 horas|32494
10286|TERCERA|Lunes a Domingo 24 horas|32495
10287|TERCERA|Lunes a Domingo 24 horas|32496
10288|(1) Un tenedor|Lunes a Domingo 24 horas|32497
10289|LUJO|Lunes a Domingo 24 horas|32498
10290|TERCERA|Lunes a Domingo 24 horas|32499
10291|CUARTA|Lunes a Domingo 24 horas|32500
10292|TERCERA|Lunes a Domingo 24 horas|32501
10293|TERCERA|Lunes a Domingo 24 horas|32502
10294|TERCERA|Lunes a Domingo 24 horas|32503
10295|CUARTA|Lunes a domingo 24 horas|32504
10296|CUARTA|Lunes a Domingo 24 horas|32505
10297|3 Estrellas|Lunes a Domingo 24 horas|32506
10298|CUARTA|Lunes a Domingo 24 horas|32507
