id_parroquia|nombre_parroquia|
89359|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89360|QUITO|
89361|RICAURTE|
89362|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89363|CAYAMBE, CABECERA CANTONAL|
89364|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89365|VENTURA|
89366|EL SAGRARIO|
89367|YANUNCAY|
89368|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89369|BAÑOS|
89370|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89371|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89372|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89373|QUITO|
89374|SIGSIG, CABECERA CANTONAL|
89375|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89376|EL SAGRARIO|
89377|MANGLARALTO|
89378|YANUNCAY|
89379|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89380|NULTI|
89381|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89382|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89383|GUACHAPALA, CABECERA CANTONAL|
89384|SUCRE|
89385|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89386|CASACAY|
89387|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89388|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89389|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89390|SUCRE|
89391|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89392|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89393|TOTORACOCHA|
89394|EL VECINO|
89395|EL BATÁN|
89396|EL SAGRARIO|
89397|HUAYNACÁPAC|
89398|EL VECINO|
89399|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89400|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89401|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89402|SIDCAY|
89403|EL BATÁN|
89404|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89405|AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89406|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89407|YANUNCAY|
89408|TOTORACOCHA|
89409|SUCRE|
89410|GIL RAMÍREZ DÁVALOS|
89411|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89412|MONAY|
89413|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89414|EL SAGRARIO|
89415|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89416|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89417|HUAYNACÁPAC|
89418|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89419|SUCRE|
89420|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89421|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89422|EL SAGRARIO|
89423|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89424|PRESIDENTE URBINA (CHAGRAPAMBA PATZUCUL)|
89425|MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89426|HUAYNACÁPAC|
89427|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89428|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89429|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89430|GENERAL ALBERTO ENRÍQUEZ GALLO|
89431|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89432|SAN FERNANDO, CABECERA CANTONAL|
89433|SAN BLAS|
89434|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89435|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89436|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89437|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89438|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89439|BAÑOS|
89440|YANUNCAY|
89441|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89442|SAN SEBASTIÁN|
89443|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89444|PAUTE, CABECERA CANTONAL|
89445|SANGOLQUÍ, CABECERA CANTONAL|
89446|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89447|PAUTE, CABECERA CANTONAL|
89448|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89449|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89450|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89451|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89452|PUCARÁ, CABECERA CANTONAL|
89453|SAN JOAQUÍN|
89454|PAUTE, CABECERA CANTONAL|
89455|CUMBE|
89456|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89457|LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89458|PAUTE, CABECERA CANTONAL|
89459|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89460|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89461|EL SAGRARIO|
89462|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89463|PAUTE, CABECERA CANTONAL|
89464|AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89465|SAN BLAS|
89466|ALÓAG|
89467|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89468|NABON, CAB CANTONAL|
89469|EL SAGRARIO|
89470|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89471|GUALAQUIZA, CABECERA CANTONAL|
89472|TOTORACOCHA|
89473|SUCÚA, CABECERA CANTONAL|
89474|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89475|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89476|CASCOL|
89477|EL SAGRARIO|
89478|EL SAGRARIO|
89479|EL SAGRARIO|
89480|HERMANO MIGUEL|
89481|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89482|BAÑOS|
89483|PAUTE, CABECERA CANTONAL|
89484|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89485|SAN BLAS|
89486|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89487|GUALACEO, CABECERA CANTONAL|
89488|BELLAVISTA|
89489|GUALAQUIZA, CABECERA CANTONAL|
89490|GUALACEO, CABECERA CANTONAL|
89491|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89492|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89493|CHORDELEG, CABECERA CANTONAL|
89494|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89495|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89496|RICAURTE|
89497|HERMANO MIGUEL|
89498|QUITO|
89499|TOTORACOCHA|
89500|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89501|QUITO|
89502|GUALACEO, CABECERA CANTONAL|
89503|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89504|GUALACEO, CABECERA CANTONAL|
89505|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89506|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89507|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89508|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89509|GUALACEO, CABECERA CANTONAL|
89510|YANUNCAY|
89511|OÑA, SAN FELIPE DE OÑA CAB CANTONAL|
89512|CHORDELEG, CABECERA CANTONAL|
89513|SAN BLAS|
89514|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89515|EL SAGRARIO|
89516|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89517|SIGSIG, CABECERA CANTONAL|
89518|SUCRE|
89519|EL SAGRARIO|
89520|ELOY ALFARO|
89521|HUAYNACÁPAC|
89522|PAUTE, CABECERA CANTONAL|
89523|LA ASUNCION|
89524|EL SAGRARIO|
89525|PUERTO AYORA, CABECERA CANTONAL|
89526|EL PAN, CAB CANTONAL|
89527|EL SAGRARIO|
89528|NULTI|
89529|GUALAQUIZA, CABECERA CANTONAL|
89530|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89531|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89532|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89533|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89534|NULTI|
89535|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89536|SAN FERNANDO, CABECERA CANTONAL|
89537|SAN BLAS|
89538|ABDÓN CALDERÓN (LA UNIÓN)|
89539|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89540|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89541|GUALAQUIZA, CABECERA CANTONAL|
89542|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89543|TOTORACOCHA|
89544|OÑA, SAN FELIPE DE OÑA CAB CANTONAL|
89545|OÑA, SAN FELIPE DE OÑA CAB CANTONAL|
89546|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89547|GUALAQUIZA, CABECERA CANTONAL|
89548|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89549|EL SAGRARIO|
89550|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89551|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89552|EL BATÁN|
89553|PAUTE, CABECERA CANTONAL|
89554|PAUTE, CABECERA CANTONAL|
89555|SAN JOAQUÍN|
89556|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89557|SAN BLAS|
89558|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89559|MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89560|SAN BLAS|
89561|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89562|PAUTE, CABECERA CANTONAL|
89563|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89564|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89565|EL SAGRARIO|
89566|RICAURTE|
89567|SUCRE|
89568|SAN BLAS|
89569|EL SAGRARIO|
89570|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89571|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89572|SAMBORONDÓN, CABECERA CANTONAL|
89573|EL BATÁN|
89574|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89575|MACHÁNGARA|
89576|OÑA, SAN FELIPE DE OÑA CAB CANTONAL|
89577|SUCRE|
89578|PAUTE, CABECERA CANTONAL|
89579|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89580|AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89581|BAÑOS|
89582|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89583|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89584|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89585|HUAQUILLAS, CABECERA CANTONAL|
89586|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89587|GIL RAMÍREZ DÁVALOS|
89588|SAN BLAS|
89589|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89590|GUALACEO, CABECERA CANTONAL|
89591|GUALACEO, CABECERA CANTONAL|
89592|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89593|TONSUPA|
89594|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89595|LA TRONCAL, CABECERA CANTONAL|
89596|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89597|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89598|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89599|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89600|EL SAGRARIO|
89601|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89602|BAÑOS|
89603|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89604|MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89605|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89606|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89607|SALANGO|
89608|MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89609|MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89610|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89611|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89612|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89613|EL VECINO|
89614|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89615|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89616|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89617|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89618|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89619|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89620|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89621|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89622|EL SAGRARIO|
89623|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89624|MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89625|GUALACEO, CABECERA CANTONAL|
89626|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89627|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89628|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89629|EL SAGRARIO|
89630|PUERTO FRANCISCO DE ORELLANA (EL COCA), CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89631|HUAYNACÁPAC|
89632|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89633|EL SAGRARIO|
89634|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89635|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89636|SAN BLAS|
89637|QUITO|
89638|PAUTE, CABECERA CANTONAL|
89639|TURI|
89640|BAÑOS|
89641|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89642|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89643|SAN SEBASTIÁN|
89644|EL SAGRARIO|
89645|SAN SEBASTIÁN|
89646|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89647|CHORDELEG, CABECERA CANTONAL|
89648|SAN BLAS|
89649|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89650|GUACHAPALA, CABECERA CANTONAL|
89651|PAUTE, CABECERA CANTONAL|
89652|PAUTE, CABECERA CANTONAL|
89653|PAUTE, CABECERA CANTONAL|
89654|HUAYNACÁPAC|
89655|CHORDELEG, CABECERA CANTONAL|
89656|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89657|EL BATÁN|
89658|EL BATÁN|
89659|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89660|HUAYNACÁPAC|
89661|SAN BLAS|
89662|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89663|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89664|EL SAGRARIO|
89665|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89666|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89667|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89668|EL VECINO|
89669|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89670|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89671|EL SAGRARIO|
89672|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89673|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89674|GUALACEO, CABECERA CANTONAL|
89675|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89676|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89677|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89678|AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89679|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89680|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89681|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89682|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89683|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89684|EL SAGRARIO|
89685|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89686|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89687|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89688|YANUNCAY|
89689|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89690|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89691|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89692|PAUTE, CABECERA CANTONAL|
89693|GUALACEO, CABECERA CANTONAL|
89694|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89695|SAN SEBASTIÁN|
89696|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89697|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89698|GENERAL LEONIDAS PLAZA GUTIÉRREZ, CABECERA CANTONAL|
89699|NULTI|
89700|EL SAGRARIO|
89701|HUAYNACÁPAC|
89702|GUALACEO, CABECERA CANTONAL|
89703|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89704|ZUMBA, CABECERA CANTONAL|
89705|SUCRE|
89706|NULTI|
89707|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89708|HUAYNACÁPAC|
89709|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89710|GUALACEO, CABECERA CANTONAL|
89711|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89712|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89713|PUERTO AYORA, CABECERA CANTONAL|
89714|GIRÓN, CABECERA CANTONAL|
89715|EL BATÁN|
89716|GIL RAMÍREZ DÁVALOS|
89717|LA TRONCAL, CABECERA CANTONAL|
89718|PEDRO VICENTE MALDONADO, CABECERA CANTONAL|
89719|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89720|BAÑOS|
89721|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89722|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89723|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89724|PAUTE, CABECERA CANTONAL|
89725|HUAQUILLAS, CABECERA CANTONAL|
89726|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89727|GUALACEO, CABECERA CANTONAL|
89728|GUALACEO, CABECERA CANTONAL|
89729|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89730|MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89731|MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89732|GIL RAMÍREZ DÁVALOS|
89733|SEVILLA DON BOSCO|
89734|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89735|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89736|QUITO|
89737|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89738|EL SAGRARIO|
89739|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89740|GIRÓN, CABECERA CANTONAL|
89741|SUCRE|
89742|PUERTO FRANCISCO DE ORELLANA (EL COCA), CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89743|GUALACEO, CABECERA CANTONAL|
89744|TURI|
89745|SUCRE|
89746|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89747|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89748|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89749|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89750|CAYAMBE, CABECERA CANTONAL|
89751|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89752|RICAURTE|
89753|GIRÓN, CABECERA CANTONAL|
89754|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89755|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89756|SUCRE|
89757|HERMANO MIGUEL|
89758|EL SAGRARIO|
89759|ABDÓN CALDERÓN (LA UNIÓN)|
89760|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89761|EL SAGRARIO|
89762|GIL RAMÍREZ DÁVALOS|
89763|EL SAGRARIO|
89764|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89765|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89766|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89767|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89768|YANUNCAY|
89769|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89770|DAULE|
89771|SAN MIGUEL|
89772|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89773|EL SAGRARIO|
89774|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89775|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89776|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89777|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89778|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89779|TOTORACOCHA|
89780|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89781|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89782|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89783|HUAYNACÁPAC|
89784|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89785|PAUTE, CABECERA CANTONAL|
89786|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89787|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89788|CAÑARIBAMBA|
89789|GIL RAMÍREZ DÁVALOS|
89790|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89791|EL SAGRARIO|
89792|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89793|HUAYNACÁPAC|
89794|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89795|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89796|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89797|LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89798|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89799|CAÑARIBAMBA|
89800|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89801|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89802|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89803|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89804|EL SAGRARIO|
89805|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89806|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89807|SIGSIG, CABECERA CANTONAL|
89808|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89809|EL SAGRARIO|
89810|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89811|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89812|EL BATÁN|
89813|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89814|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89815|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89816|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89817|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89818|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89819|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89820|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89821|SUCRE|
89822|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89823|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89824|SAN JOSÉ DE MORONA|
89825|SANTA ISABEL (CHAGUARURCO), CABECERA CANTONAL|
89826|HUAYNACÁPAC|
89827|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89828|CAMILO PONCE ENRÍQUEZ, CABECERA CANTONAL|
89829|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89830|NABON, CAB CANTONAL|
89831|EL SAGRARIO|
89832|GUALACEO, CABECERA CANTONAL|
89833|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89834|GENERAL LEONIDAS PLAZA GUTIÉRREZ, CABECERA CANTONAL|
89835|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89836|GIRÓN, CABECERA CANTONAL|
89837|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89838|PAUTE, CABECERA CANTONAL|
89839|PAUTE, CABECERA CANTONAL|
89840|EL SAGRARIO|
89841|HUAYNACÁPAC|
89842|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89843|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89844|GIL RAMÍREZ DÁVALOS|
89845|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89846|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
89847|GUALACEO, CABECERA CANTONAL|
89848|GUALACEO, CABECERA CANTONAL|
89849|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89850|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89851|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
89852|EL SAGRARIO|
89853|SAN SEBASTIÁN|
89854|CAÑARIBAMBA|
